# file: DeGraaff_espectros/uncover-61-v4_prism-clear_2561_27114.spec.fits
# z: 5.1957436
# restframe: True
# input_flux_unit: uJy
# output_flux_type: flambda
# normalized: True
# norm_window: (0.3446, 0.3646)
# norm_factor: 5.7655679242098224e-21
# --- data ---
wave,flux,err
0.08715660861111167,,
0.08763959998943366,,
0.0881305077971553,,
0.0886295516375605,73.37835788908977,109.0545451878817
0.08913691159727719,-27.808874941463298,33.93560842024603
0.08965284789280088,-36.316849589159204,29.730834470232146
0.0901775425963999,16.291705713194062,26.99070867198185
0.09071126590858272,6.031818979361674,25.5269141575994
0.09125423955669268,9.049901784330563,22.795560874179895
0.09180670287737694,-27.849009317688015,22.524289319513247
0.09236894325102198,-12.582874772555204,19.97197480188472
0.09294119478115774,-25.682946318425902,21.739302049981948
0.09352375338280325,23.05200704978453,21.151797548531214
0.09411690931173054,-12.601622339963729,16.80762302493568
0.09472093221759288,-16.430388123200046,15.144352971033916
0.09533615265462969,7.3805820618666225,17.25601298318982
0.09596289061985103,-20.566853868916503,14.993096557173448
0.09660145437826011,12.402737436007666,14.738140569764228
0.09725218674268622,-2.970935399185545,15.660946486163839
0.09791546560121546,-9.139964546639304,13.438840543473113
0.09859164099431995,16.897237926621855,12.034894083626885
0.09928107882989695,-26.04198229700415,12.199217643396809
0.09998417647462778,-9.358697176434188,10.984424453838177
0.10070136252732428,9.944882744781665,10.911392425963525
0.10143304917172608,11.510251260542192,9.667039648773239
0.10217966606612021,-8.208305625316264,10.337758292640402
0.10294166079346541,11.686516413423954,8.581888400725601
0.10371949930341191,16.6057079033623,9.9138901418846
0.10451368001369728,17.049381438391745,8.547395675609875
0.10532471342063622,-2.800907832606365,8.351489650577332
0.10615311861919356,-2.362261223852347,7.299199210373169
0.1069994342433317,-20.204456721810242,6.7315687587096065
0.10786421909674027,-2.4478169267814973,8.497247097386285
0.10874805253299741,-8.455980855681561,6.698110625618626
0.10965153452404729,2.931284733754708,6.066332086896654
0.11057528603270929,3.107970740744441,5.78940797031333
0.11151994943350567,-3.9198597015744,5.535407291436445
0.11248618837480882,-25.20033187211986,5.822328852792023
0.11347468808616215,3.959790331755805,5.067547779414386
0.11448615585064985,2.4053659355895487,5.423436814137471
0.11552132933817265,-8.496293482845362,4.669062405515554
0.11658097428963386,-6.554186395256032,4.429750271519966
0.11766586606305734,-2.5216333886624698,4.389692716838406
0.11877680148632387,-1.3942709858673263,5.599716216764092
0.11991459861733045,10.893131131612535,4.0772042215621465
0.12108011716955934,-1.220532152128797,4.065789363535643
0.12227423070053131,5.631420353403158,3.871016737236632
