# file: DeGraaff_espectros/rubies-egs53-v4_prism-clear_4233_42046.spec.fits
# z: 5.2845182
# restframe: True
# input_flux_unit: uJy
# output_flux_type: flambda
# normalized: True
# norm_window: (0.3446, 0.3646)
# norm_factor: 3.930824189166931e-20
# --- data ---
wave,flux,err
0.08592544134886904,,
0.08640161002972252,,
0.08688558331312893,,
0.08737757770027384,,
0.08787777073389587,,
0.08838641895469322,,
0.08890370186299598,,
0.08942988584248186,,
0.08996518948839158,,
0.09050984875652199,,
0.09106414696774728,,
0.09162831491866974,,
0.09220264434423653,,
0.09278742140008997,2.5143237836988206,9.064140097451011
0.09338291192683393,14.304335860245699,6.448296107912575
0.09398944180932517,6.874808958244935,5.612585035153907
0.09460732652432163,5.100345342163182,3.997921352830482
0.09523686998229984,-2.3067462641636256,2.9849672489601824
0.09587841015354255,-10.21131384611598,5.774344275444076
0.09653231958811907,-6.013679213345111,2.656285697402893
0.09719894338185789,0.24220479360184793,3.3629513311160117
0.09787864227387066,3.859158023740473,3.9569458424084747
0.09857180801766882,0.6671430990207765,3.3406529754844505
0.0992788631577118,1.2430281469787676,2.4570602184329537
0.10000021405526476,-2.1649825086882366,3.7913562744895994
0.10073628429929625,-1.2424189339785077,2.830284356870198
0.10148751515024403,0.667871404458574,2.9807479485331254
0.10225436597579092,1.9106345210466824,2.779472501198091
0.10303732815306556,1.2465690858083276,2.3706873005630693
0.1038369049671526,3.0690103209951185,2.8338502895585784
0.10465360818032308,3.020457097085814,2.852719076642333
0.10548796881783924,-0.46134941812553343,2.005852351077767
0.1063405377897746,-1.297700634979007,1.9081126293600545
0.10721188626580515,0.28515527047690464,2.3278897232840325
0.10810260574271947,-2.230837339078098,1.734122186776368
0.109013308411666,2.656984359085907,1.8490172943115069
0.10994462757303597,-1.1129341712248522,1.351526772356534
0.11089721750055814,-1.7843344400600163,1.4360570408533748
0.11187175374427835,0.11578069331434515,1.766133805614459
0.11286893359625666,-2.3073582238916757,1.406890910004775
0.11388948430612794,1.2505638677896223,1.3037710087037784
0.11493416079800096,2.209949331424796,1.1826587847756298
0.11600372747725429,-1.1068164440318278,1.105456892084522
0.11709896991584201,-1.4547836231901827,1.4357034994854179
0.11822069461584088,-1.4724065207840227,0.983109740316335
